axis,axis_title,score,n_sent,date,channel,hq,layer,relevance,stance,title,quote,url,file
F,양방향 내생성 — 협력구조가 AX의 결과이자 원인(순환)인 발언,4.5,1,2026-06-22,Cursor,,,,,"Opening Keynote, Michael Truell | Compile 26","제가 가장 좋아하는 자동화 기능 중 하나는 고객사인 Amplitude에서 제공하는 것으로, 현재 2만 개의 React 컴포넌트를 Tailwind 컴포넌트로 교체하는 작업을 진행 중입니다",https://www.youtube.com/watch?v=fWa7uxyhVDE,"transcripts/channels/Cursor/Opening_Keynote,_Michael_Truell_Compile_26__fWa7uxyhVDE.md"
F,양방향 내생성 — 협력구조가 AX의 결과이자 원인(순환)인 발언,4.5,1,2026-05-21,SAP,DE,엔터프라이즈 앱,ax_core,anti_washing,Customer Success Keynote: Connected to Win: From Moment to Momentum | SAP Sapphire Madrid 2026,"그래서 우리는 떠오르는 전문가들을 에이전트 데이터를 연결하는 선순환 구조와 결합하여 자율적인 재무, 지출, 공급망, HSM 및 CX에 대한 도메인 기반 지원을 제공하는 비즈니스 제품군 애플리케이션을 만들었습니다",https://www.youtube.com/watch?v=dG9aBkJCcso,transcripts/channels/SAP/Customer_Success_Keynote_Connected_to_Win_From_Moment_to_Mom__dG9aBkJCcso.md
F,양방향 내생성 — 협력구조가 AX의 결과이자 원인(순환)인 발언,4.5,1,2025-12-03,DuckDuckGo,US,수요기업·기타,ax_adjacent,neutral,Duck Tales: How DuckDuckGo makes the website you visit less annoying and more private (Episode 11),Um and so it it needs a bit more effort because we actually need to automate each and every popup uh vendor.,https://www.youtube.com/watch?v=COjhhlxWaEg,transcripts/channels/DuckDuckGo/Duck_Tales_How_DuckDuckGo_makes_the_website_you_visit_less_a__COjhhlxWaEg.md
F,양방향 내생성 — 협력구조가 AX의 결과이자 원인(순환)인 발언,4.5,1,2026-07-31,IBM Technology,US,에이전트·개발도구,ax_adjacent,washing,AI Security Costs Rise: Cost of a Data Breach Report & Claude Opus 5,하지만 AI 덕분에 이러한 작업이 점점 더 아웃소싱되어 결국에는 AI가 AI를 작성하는 시대가 올 것입니다,https://www.youtube.com/watch?v=yb8Chvj--3c,transcripts/channels/IBM_Technology/AI_Security_Costs_Rise_Cost_of_a_Data_Breach_Report_&_Claude__yb8Chvj--3c.md
F,양방향 내생성 — 협력구조가 AX의 결과이자 원인(순환)인 발언,4.5,1,2026-06-19,Orange,FR,통신·주권·국가,ax_core,neutral,"Agentic AI, Trust & Scale | Jérôme Berger (Orange) & Gautier Cloix (H Company) | #VivaTech 2026",저희 기술은 오렌지와 같은 기업 및 파트너사가 기본 시스템을 구축하거나 AI를 설치하는 데 몇 달씩 시간을 들이지 않고도 이러한 도구와 직접 상호 작용할 수 있도록 지원합니다,https://www.youtube.com/watch?v=h5PkiTd_AVU,"transcripts/channels/Orange/Agentic_AI,_Trust_&_Scale_Jérôme_Berger_(Orange)_&_Gautier_C__h5PkiTd_AVU.md"
F,양방향 내생성 — 협력구조가 AX의 결과이자 원인(순환)인 발언,4.5,1,2026-06-30,Microsoft,US,에이전트·개발도구,ax_adjacent,neutral,Creator authenticity is the real growth strategy | Cannes Lions 2026,"This year we are planning to go to Chicago, and I think Chicago is going to be amazing, and we are going to do a convention in the middle of the year, probably around holiday time, to really focus on the educational part of what it is to be a part of a festival from a vendor’s perspective, because, like you said, a lot of the businesses that are there are small businesses that have never done a festival before.",https://www.youtube.com/watch?v=2Ih8YuoqyH0,transcripts/channels/Microsoft/Creator_authenticity_is_the_real_growth_strategy_Cannes_Lion__2Ih8YuoqyH0.md
F,양방향 내생성 — 협력구조가 AX의 결과이자 원인(순환)인 발언,4.5,1,2026-06-29,Microsoft,US,에이전트·개발도구,ax_adjacent,anti_washing,Nobody talks about this in the creator economy | Cannes Lions 2026,"Because I think there are so many interesting use cases, but I also would want to know if there's anything that you're like, “I won't outsource this to AI.” and I would rather get AI to...",https://www.youtube.com/watch?v=orWeWjmoZ1E,transcripts/channels/Microsoft/Nobody_talks_about_this_in_the_creator_economy_Cannes_Lions___orWeWjmoZ1E.md
F,양방향 내생성 — 협력구조가 AX의 결과이자 원인(순환)인 발언,4.5,1,2025-11-13,Snowflake,,,,,Snow Report: What's Happening At Snowflake in November,거버넌스 기능이 내장된 범용 AI 카탈로그인 Horizon Catalog가 이제 상호 운용성을 제공하여 특정 벤더에 종속되는 것을 방지합니다,https://www.youtube.com/watch?v=Q62KrDEtOwo,transcripts/channels/Snowflake/Snow_Report_What's_Happening_At_Snowflake_in_November__Q62KrDEtOwo.md
F,양방향 내생성 — 협력구조가 AX의 결과이자 원인(순환)인 발언,4.5,1,2026-06-02,Snowflake,US,데이터·컨텍스트·거버넌스,ax_core,washing,Snowflake Summit 2026 Opening Keynote With Sridhar Ramaswamy And Daniela Amodei,"이는 상호 운용성을 높이고 데이터 재사용을 촉진하는 동시에 AI를 활용하여 공급망 혼란을 예측하고, 계획 담당자에게 글로벌 운영 전반에 걸쳐 공급과 수요, 생산 변화에 대응할 수 있는 통찰력을 제공합니다 .",https://www.youtube.com/watch?v=F34xlRoQ3eQ,transcripts/channels/Snowflake/Snowflake_Summit_2026_Opening_Keynote_With_Sridhar_Ramaswamy__F34xlRoQ3eQ.md
F,양방향 내생성 — 협력구조가 AX의 결과이자 원인(순환)인 발언,4.5,1,2025-11-14,Zapier,US,에이전트·개발도구,ax_core,anti_washing,"The New Creative Muse: Leveraging AI in Design, Writing, and Storytelling","AI가 도입되기 전에는 QA 팀이 여러 공급업체에게 다양한 결과물을 제공하도록 관리하는 역할을 했지만, 이제 AI 덕분에 토비가 언급한 QA 팀조차도 훨씬 효율적으로 작업할 수 있게 되었습니다",https://www.youtube.com/watch?v=-VG_jT-aVtc,"transcripts/channels/Zapier/The_New_Creative_Muse_Leveraging_AI_in_Design,_Writing,_and___-VG_jT-aVtc.md"
F,양방향 내생성 — 협력구조가 AX의 결과이자 원인(순환)인 발언,4.5,1,2026-06-16,AWS Events,,,,,Hannover Messe 2026 - How Continental transforms supply chain planning using agentic AI,"저희는 서로를 훌륭하게 보완하며, 에이전트형 AI를 활용하여 공급망 계획을 혁신하는 여정을 함께 떠나봅시다",https://www.youtube.com/watch?v=gMeQsAIRUjY,transcripts/channels/AWS_Events/Hannover_Messe_2026_-_How_Continental_transforms_supply_chai__gMeQsAIRUjY.md
F,양방향 내생성 — 협력구조가 AX의 결과이자 원인(순환)인 발언,4.5,1,2025-01-22,Intel,US,인프라·칩·전력,ax_core,neutral,AI PCs | Discover a New World of Experiences | Intel,"만약 여러분이 하드웨어 구매 결정을 AIPC를 포함하도록 바꾸겠다고 말하기 전에, 벤더들이 AIPC를 어떻게 활용할지 이해하는 것이 중요합니다",https://www.youtube.com/watch?v=3PTyqM2BFpQ,transcripts/channels/Intel/AI_PCs_Discover_a_New_World_of_Experiences_Intel__3PTyqM2BFpQ.md
F,양방향 내생성 — 협력구조가 AX의 결과이자 원인(순환)인 발언,4.5,1,2025-10-28,Qdrant,DE,데이터·컨텍스트·거버넌스,ax_adjacent,neutral,How to Cheat at Benchmarking Search Engines | Delivery Hero | Roman Grebennikov,"The main opening for me was PG vector because on all the vendor benchmarks PG vector was like a complete thresh but it's usually an older version and after 0.6 six there were a lot of optimizations for vectorization, quantization and all those performance fixes but no one was measuring that because then it means that your baseline is not not that low.",https://www.youtube.com/watch?v=VVjGVDJefGg,transcripts/channels/Qdrant/How_to_Cheat_at_Benchmarking_Search_Engines_Delivery_Hero_Ro__VVjGVDJefGg.md
F,양방향 내생성 — 협력구조가 AX의 결과이자 원인(순환)인 발언,4.5,1,2025-08-13,Qdrant,DE,데이터·컨텍스트·거버넌스,ax_adjacent,washing,"""Mastering Relevance in Search"" with Doug Turnbull & Trey Grainger",ah Because you're completely outsourcing what the definition of relevant is to the who said that it knows what relevance is?,https://www.youtube.com/watch?v=oiX7F1qi62Y,transcripts/channels/Qdrant/Mastering_Relevance_in_Search_with_Doug_Turnbull_&_Trey_Grai__oiX7F1qi62Y.md
F,양방향 내생성 — 협력구조가 AX의 결과이자 원인(순환)인 발언,4.5,1,2025-02-03,NVIDIA Developer,,,,,Accelerate Vision AI Model Development with NVIDIA Metropolis,"Chandrai를 통해 우리는 산업 자동화의 새로운 영역으로 진입하고 있으며, 공장에서 제품을 생산하는 방식, 도시 교통망 운영 방식, 공급망 운영 방식 등을 개선하는 데 도움을 줄 것입니다",https://www.youtube.com/watch?v=j3xQquRRdNU,transcripts/channels/NVIDIA_Developer/Accelerate_Vision_AI_Model_Development_with_NVIDIA_Metropoli__j3xQquRRdNU.md
F,양방향 내생성 — 협력구조가 AX의 결과이자 원인(순환)인 발언,4.5,1,2025-11-12,NVIDIA Developer,US,인프라·칩·전력,ax_core,anti_washing,Livestream: From Data to Deployment Building European AI at Scale,Um this cuts both ways right like by our increased capability to take good care of AI specific governance we open up the envelope of troubles we can address with this technology so it's like it's not just [laughter] it like at the end of the day we need to balance capabilities with control and um creating agreed upon standards on how governance supposed to happen will make it a lot easier for companies to leverage these technologies is because they don't have to reinvent from scratch how exactly this kind of departments is supposed to have on their bank and can be outsourced.,https://www.youtube.com/watch?v=KwSwxb2GBOM,transcripts/channels/NVIDIA_Developer/Livestream_From_Data_to_Deployment_Building_European_AI_at_S__KwSwxb2GBOM.md
F,양방향 내생성 — 협력구조가 AX의 결과이자 원인(순환)인 발언,4.5,1,2026-01-07,ServiceNow,US,데이터·컨텍스트·거버넌스,ax_adjacent,anti_washing,Poisoning the Well: The Invisible Danger in Your AI Supply Chain,이 AI 공급망에는 여러 부분이 있기 때문에 모든 부분이 공격받을 수 있다는 의미입니다,https://www.youtube.com/watch?v=CjHBPfPYuyg,transcripts/channels/ServiceNow/Poisoning_the_Well_The_Invisible_Danger_in_Your_AI_Supply_Ch__CjHBPfPYuyg.md
F,양방향 내생성 — 협력구조가 AX의 결과이자 원인(순환)인 발언,4.5,1,2025-08-20,Palantir,US,데이터·컨텍스트·거버넌스,ax_core,anti_washing,Chad & Agathe | How Palantir Powers AI Automation Across Procurement,"So all of this makes procurement&nbsp; a gold mine uh for automation AI automation and&nbsp;&nbsp; that's why AOI truly skyrockets in procurement&nbsp; because time saved in procurement equates to you&nbsp;&nbsp; have more time to negotiate with more suppliers&nbsp; or you know do this one more AFP that will&nbsp;&nbsp; discover allow you to discover cheaper options&nbsp; or better options for your business and so it's&nbsp;&nbsp; really compelling ROI it's not only time saved but&nbsp; actual you know impact on the bottom line of the&nbsp;&nbsp; Oh, that's very cool.",https://www.youtube.com/watch?v=F57OKeI7JAU,transcripts/channels/Palantir/Chad_&_Agathe_How_Palantir_Powers_AI_Automation_Across_Procu__F57OKeI7JAU.md
F,양방향 내생성 — 협력구조가 AX의 결과이자 원인(순환)인 발언,4.5,1,2025-09-17,Palantir,US,데이터·컨텍스트·거버넌스,ax_core,anti_washing,Chad & Chris | Tariff Savings and Compliance through Palantir AIP,"So,&nbsp; there could be a recommendation that's coming&nbsp;&nbsp; through because I historically put all of my&nbsp; RFQS into the AIP system and it realizes that&nbsp;&nbsp; I'm getting uh hit with a tariff on a component&nbsp; that was actually cheaper from a vendor in the&nbsp;&nbsp; United States who originally bid on the project.&nbsp; So that's a type of recommendation saying, ""Hey,&nbsp;&nbsp; maybe we should go look at that vendor again and&nbsp; see if they could take over the volumes."" But&nbsp;&nbsp; there's some other aspects of this as well.",https://www.youtube.com/watch?v=xBTPNLd8Jv8,transcripts/channels/Palantir/Chad_&_Chris_Tariff_Savings_and_Compliance_through_Palantir___xBTPNLd8Jv8.md
F,양방향 내생성 — 협력구조가 AX의 결과이자 원인(순환)인 발언,4.5,1,2022-11-21,Scale AI,US,컨설팅·전략,ax_core,neutral,AI for Manufacturing | Full panel hosted by Scale AI | #ADMexpo 2022,말씀하신 것처럼 파트너사에 대한 의존도가 낮아졌다는 것은 회사 내 AI 활용 수준이 더 높고 진지하게 받아들이고 있다는 뜻입니다,https://www.youtube.com/watch?v=KN743U1UrNU,transcripts/channels/Scale_AI/AI_for_Manufacturing_Full_panel_hosted_by_Scale_AI_#ADMexpo___KN743U1UrNU.md
F,양방향 내생성 — 협력구조가 AX의 결과이자 원인(순환)인 발언,4.5,1,2022-10-12,Scale AI,US,컨설팅·전략,ax_adjacent,neutral,DAL.IA: Using Artificial Intelligence to Manage the Supply Chain,공급망 관리 이를 통해 인공지능 우리가 시도할 것을 계획합니다 경영 모델을 바꾸는 것에 관한 것입니다,https://www.youtube.com/watch?v=0gu1zLuGz2Y,transcripts/channels/Scale_AI/DAL.IA_Using_Artificial_Intelligence_to_Manage_the_Supply_Ch__0gu1zLuGz2Y.md
F,양방향 내생성 — 협력구조가 AX의 결과이자 원인(순환)인 발언,4.5,1,2020-06-30,Scale AI,US,컨설팅·전략,ax_core,anti_washing,Scale AI | Lancement du programme de développement professionnel,"스마트 소싱 및 인공지능을 소개함 이는 진정한 기회입니다 매우 의존적인 기업들 그들의 공급망 축 산업적인 관점에서 보면, 그것은 마케팅에 관한 것입니다",https://www.youtube.com/watch?v=RRrqtNSMzuY,transcripts/channels/Scale_AI/Scale_AI_Lancement_du_programme_de_développement_profession__RRrqtNSMzuY.md
F,양방향 내생성 — 협력구조가 AX의 결과이자 원인(순환)인 발언,4.5,1,2025-12-01,McKinsey & Company,US,컨설팅·전략,ax_core,anti_washing,Agentic AI and the Future of Travel: What executives need to know,"그래서 그런 세상에서는 공급업체 에 직접 판매되는 비중이 늘어나고, 중간상 이나 에이전트를 통한 판매는 줄어들 것이라고 상상할 수 있습니다",https://www.youtube.com/watch?v=dmKFLspjYNw,transcripts/channels/McKinsey_&_Company/Agentic_AI_and_the_Future_of_Travel_What_executives_need_to___dmKFLspjYNw.md
F,양방향 내생성 — 협력구조가 AX의 결과이자 원인(순환)인 발언,4.5,1,2026-07-06,McKinsey & Company,US,컨설팅·전략,ax_core,anti_washing,Powering Supply Chain With Agentic AI,"그래서 저희는 한 고객사를 위해 에이전트 기반 주문 관리 시스템을 구축했는데, 그 결과 처리 시간이 기존 20분에서 120분에서 1분에서 2분으로 단축되는 것을 확인했습니다",https://www.youtube.com/watch?v=GJyp5SJNjyo,transcripts/channels/McKinsey_&_Company/Powering_Supply_Chain_With_Agentic_AI__GJyp5SJNjyo.md
F,양방향 내생성 — 협력구조가 AX의 결과이자 원인(순환)인 발언,4.5,1,2025-06-11,Infosys,,,,,Sandeep’s AI Journey: Scaling Practical Solutions Across Europe,"경영진은 AI 솔루션을 원했고, 저희는 고객사와 함께 표준 운영 절차, 품질 지표, KPI, OKR 등을 분석하여 제품 관리자와 상호 작용하고 자동으로 소통하며 문서의 전반적인 품질을 개선하는 AI 시스템을 개발했습니다",https://www.youtube.com/watch?v=wUIud7--VHQ,transcripts/channels/Infosys/Sandeep’s_AI_Journey_Scaling_Practical_Solutions_Across_Euro__wUIud7--VHQ.md
